operation,datastructure,listSize,seed,iteration,runcount,totaltime,avgtime
EN,tree,10,123,112,5,0.5404566000000001,0.10809132000000002
EN,tree,10,123,113,5,0.5468149,0.10936298
EN,tree,10,123,114,5,0.5395223,0.10790446000000001
EN,tree,10,123,115,5,0.5425283,0.10850565999999999
EN,tree,10,123,116,5,0.5389038,0.10778076
EN,tree,10,123,117,5,0.538121,0.10762419999999999
EN,tree,10,123,118,5,0.5385017999999999,0.10770035999999998
EN,tree,10,123,119,5,0.5508649999999999,0.110173
EN,tree,10,123,120,5,0.5426567000000001,0.10853134000000002
EN,tree,10,123,121,5,0.5373935,0.1074787
EN,tree,10,123,122,5,0.54114,0.10822799999999999
EN,tree,10,123,123,5,0.5406732000000001,0.10813464000000002
EN,tree,10,123,124,5,0.5478124,0.10956247999999999
EN,tree,10,123,125,5,0.5320134,0.10640268
EN,tree,10,123,126,5,0.5480384,0.10960768000000001
EN,tree,10,123,127,5,0.5404281,0.10808562
EN,tree,10,123,128,5,0.5380418,0.10760836
EN,tree,10,123,129,5,0.5389001,0.10778002
EN,tree,10,123,130,5,0.5390418,0.10780836
EN,tree,10,123,131,5,0.5355468,0.10710936
EN,tree,10,123,132,5,0.5372403,0.10744806
EN,tree,10,123,133,5,0.548846,0.10976919999999998
EN,tree,10,123,134,5,0.5345008,0.10690016
EN,tree,10,123,135,5,0.5432152,0.10864304
EN,tree,10,123,136,5,0.5368314,0.10736628
EN,tree,10,123,137,5,0.5503083,0.11006165999999999
EN,tree,10,123,138,5,0.5386756,0.10773512
EN,tree,10,123,139,5,0.5330178999999999,0.10660357999999999
EN,tree,10,123,140,5,0.5315836,0.10631672
EN,tree,10,123,141,5,0.5452636,0.10905271999999999
EN,tree,10,123,142,5,0.549585,0.109917
EN,tree,10,123,143,5,0.5356728,0.10713455999999999
EN,tree,10,123,144,5,0.5475981,0.10951962
EN,tree,10,123,145,5,0.547358,0.1094716
EN,tree,10,123,146,5,0.5432428,0.10864856
EN,tree,10,123,147,5,0.5442404,0.10884807999999999
EN,tree,10,123,148,5,0.5288179,0.10576358
EN,tree,10,123,149,5,0.5431127,0.10862254
EN,tree,10,123,150,5,0.5450834,0.10901668
EN,tree,10,123,151,5,0.5362943,0.10725886
EN,tree,10,123,152,5,0.5321201,0.10642402
EN,tree,10,123,153,5,0.5358139000000001,0.10716278000000001
EN,tree,10,123,154,5,0.5504477999999999,0.11008955999999999
EN,tree,10,123,155,5,0.5392708,0.10785416
EN,tree,10,123,156,5,0.539122,0.1078244
EN,tree,10,123,157,5,0.5487868,0.10975736
EN,tree,10,123,158,5,0.5336942,0.10673884
EN,tree,10,123,159,5,0.5422209,0.10844418
EN,tree,10,123,160,5,0.5427993,0.10855986
EN,tree,10,123,161,5,0.5412153000000001,0.10824306000000002
EN,tree,10,123,162,5,0.5239566,0.10479132
EN,tree,10,123,163,5,0.5376983,0.10753966
EN,tree,10,123,164,5,0.5301084,0.10602168000000001
EN,tree,10,123,165,5,0.5425767,0.10851534
EN,tree,10,123,166,5,0.5124413,0.10248826
EN,tree,10,123,167,5,0.5294517,0.10589034
EN,tree,10,123,168,5,0.5200414999999999,0.10400829999999998
EN,tree,10,123,169,5,0.5348116,0.10696232000000001
EN,tree,10,123,170,5,0.5341670000000001,0.10683340000000001
EN,tree,10,123,171,5,0.527518,0.1055036
EN,tree,10,123,172,5,0.5294424,0.10588848
EN,tree,10,123,173,5,0.527257,0.1054514
EN,tree,10,123,174,5,0.5229919000000001,0.10459838000000002
EN,tree,10,123,175,5,0.5344013,0.10688025999999999
EN,tree,10,123,176,5,0.5312697,0.10625393999999999
EN,tree,10,123,177,5,0.5228523,0.10457046
EN,tree,10,123,178,5,0.5240006,0.10480012000000001
EN,tree,10,123,179,5,0.5366035,0.1073207
EN,tree,10,123,180,5,0.529407,0.10588139999999999
EN,tree,10,123,181,5,0.5192133999999999,0.10384267999999999
EN,tree,10,123,182,5,0.5384903999999999,0.10769807999999999
EN,tree,10,123,183,5,0.5232785,0.10465569999999999
EN,tree,10,123,184,5,0.5239382,0.10478764
EN,tree,10,123,185,5,0.5111558,0.10223116000000002
EN,tree,10,123,186,5,0.5308239,0.10616478
EN,tree,10,123,187,5,0.5139848,0.10279696
EN,tree,10,123,188,5,0.5107863,0.10215726
EN,tree,10,123,189,5,0.5199285,0.1039857
EN,tree,10,123,190,5,0.5203188,0.10406375999999999
EN,tree,10,123,191,5,0.5142064,0.10284128
EN,tree,10,123,192,5,0.5157421,0.10314841999999999
EN,tree,10,123,193,5,0.5210011999999999,0.10420023999999999
EN,tree,10,123,194,5,0.5122011000000001,0.10244022000000001
EN,tree,10,123,195,5,0.5202755,0.1040551
EN,tree,10,123,196,5,0.519509,0.1039018
EN,tree,10,123,197,5,0.5049769,0.10099538
EN,tree,10,123,198,5,0.5159345,0.1031869
EN,tree,10,123,199,5,0.5101744,0.10203488000000001
PT,tree,1000,333,0,5,0.5572604,0.11145208
PT,tree,1000,333,1,5,0.577534,0.11550679999999999
PT,tree,1000,333,2,5,0.5548661,0.11097322000000001
PT,tree,1000,333,3,5,0.5813966,0.11627932
PT,tree,1000,333,4,5,0.5727995,0.1145599
PT,tree,1000,333,5,5,0.5936104,0.11872208
PT,tree,1000,333,6,5,0.5864716000000001,0.11729432000000002
PT,tree,1000,333,7,5,0.6508312,0.13016624000000002
PT,tree,1000,333,8,5,0.5928438,0.11856876000000001
PT,tree,1000,333,9,5,0.5994855,0.1198971
PT,tree,1000,333,10,5,0.7749731,0.15499462
PT,tree,1000,333,11,5,0.5860147,0.11720294
PT,tree,1000,333,12,5,0.5944038,0.11888076
PT,tree,1000,333,13,5,0.5904305999999999,0.11808611999999999
PT,tree,1000,333,14,5,0.5941208,0.11882416
PT,tree,1000,333,15,5,0.5766180000000001,0.11532360000000001
PT,tree,1000,333,16,5,0.5819802000000001,0.11639604
PT,tree,1000,333,17,5,0.5711449,0.11422898
PT,tree,1000,333,18,5,0.593133,0.1186266
PT,tree,1000,333,19,5,0.5819866,0.11639732
PT,tree,1000,333,20,5,0.5715889000000001,0.11431778000000001
PT,tree,1000,333,21,5,0.5754707,0.11509414
PT,tree,1000,333,22,5,0.5834596,0.11669191999999999
PT,tree,1000,333,23,5,0.5635087,0.11270174
PT,tree,1000,333,24,5,0.5826673,0.11653346
PT,tree,1000,333,25,5,0.5755837,0.11511674000000001
PT,tree,1000,333,26,5,0.5752603000000001,0.11505206000000001
PT,tree,1000,333,27,5,0.5724163,0.11448326
PT,tree,1000,333,28,5,0.5547404,0.11094808
PT,tree,1000,333,29,5,0.5706486000000001,0.11412972000000002
PT,tree,1000,333,30,5,0.573439,0.1146878
PT,tree,1000,333,31,5,0.5638651,0.11277302
PT,tree,1000,333,32,5,0.5956127999999999,0.11912255999999999
PT,tree,1000,333,33,5,0.5569923,0.11139846
PT,tree,1000,333,34,5,0.5758392,0.11516784
PT,tree,1000,333,35,5,0.5743118,0.11486236000000001
PT,tree,1000,333,36,5,0.5617561,0.11235122
PT,tree,1000,333,37,5,0.5752126,0.11504252
PT,tree,1000,333,38,5,0.5590951,0.11181901999999999
PT,tree,1000,333,39,5,0.5735545000000001,0.11471090000000002
PT,tree,1000,333,40,5,0.5530734,0.11061468
PT,tree,1000,333,41,5,0.5748019,0.11496038
PT,tree,1000,333,42,5,0.5771094999999999,0.1154219
PT,tree,1000,333,43,5,0.5611993,0.11223986
PT,tree,1000,333,44,5,0.5631844,0.11263688000000001
PT,tree,1000,333,45,5,0.5701194,0.11402388000000001
PT,tree,1000,333,46,5,0.5736966,0.11473932
PT,tree,1000,333,47,5,0.5620441,0.11240882
PT,tree,1000,333,48,5,0.5695239000000001,0.11390478000000001
PT,tree,1000,333,49,5,0.5774469,0.11548938
PT,tree,10000,1,0,5,4.469268700000001,0.8938537400000002
PT,tree,10000,1,1,5,4.4478135,0.8895626999999999
PT,tree,10000,1,2,5,4.5089593,0.90179186
PT,tree,10000,1,3,5,4.4425179,0.8885035800000001
PT,tree,10000,1,4,5,4.459566199999999,0.8919132399999998
PT,tree,10000,1,5,5,4.5498433,0.90996866
PT,tree,10000,1,6,5,4.5011764,0.9002352800000001
PT,tree,10000,1,7,5,4.536295000000001,0.9072590000000001
PT,tree,10000,1,8,5,4.5276126,0.9055225200000001
PT,tree,10000,1,9,5,4.527080600000001,0.9054161200000002
PT,array,100,420,0,5,0.5742258,0.11484516
PT,array,100,420,1,5,0.6179071,0.12358142000000001
PT,array,100,420,2,5,0.5848758,0.11697516
PT,array,100,420,3,5,0.5641787,0.11283574
PT,array,100,420,4,5,0.5688421,0.11376842000000001
PT,array,100,420,5,5,0.585666,0.1171332
PT,array,100,420,6,5,0.5550948,0.11101896
PT,array,100,420,7,5,0.5585066000000001,0.11170132000000002
PT,array,100,420,8,5,0.6193419,0.12386838
PT,array,100,420,9,5,0.592135,0.11842699999999999
PT,array,100,420,10,5,0.5639113,0.11278226
PT,array,100,420,11,5,0.5707686999999999,0.11415373999999998
PT,array,100,420,12,5,0.5581021,0.11162042000000001
PT,array,100,420,13,5,0.548021,0.1096042
PT,array,100,420,14,5,0.547015,0.109403
PT,array,100,420,15,5,0.5898544,0.11797088
PT,array,100,420,16,5,0.5955081999999999,0.11910163999999998
PT,array,100,420,17,5,0.6241881,0.12483762000000001
PT,array,100,420,18,5,0.6215675,0.12431350000000001
PT,array,100,420,19,5,0.6179302,0.12358604
PT,array,100,420,20,5,0.6120326,0.12240652
PT,array,100,420,21,5,0.6160257,0.12320514
PT,array,100,420,22,5,0.6018354,0.12036708
PT,array,100,420,23,5,0.6016663999999999,0.12033327999999999
PT,array,100,420,24,5,0.586429,0.1172858
PT,array,100,420,25,5,0.589783,0.1179566
PT,array,100,420,26,5,0.5909984,0.11819968
PT,array,100,420,27,5,0.5892807999999999,0.11785615999999999
PT,array,100,420,28,5,0.5887363,0.11774725999999999
PT,array,100,420,29,5,0.5979283,0.11958566
PT,array,100,420,30,5,0.5967376999999999,0.11934753999999999
PT,array,100,420,31,5,0.5825889,0.11651777999999999
PT,array,100,420,32,5,0.5936316,0.11872632000000001
PT,array,100,420,33,5,0.5901182,0.11802364000000001
PT,array,100,420,34,5,0.588561,0.1177122
PT,array,100,420,35,5,0.5913484,0.11826968
PT,array,100,420,36,5,0.5807419,0.11614838000000001
PT,array,100,420,37,5,0.5985045999999999,0.11970091999999999
PT,array,100,420,38,5,0.6016026000000001,0.12032052000000001
PT,array,100,420,39,5,0.6026862000000001,0.12053724000000002
PT,array,100,420,40,5,0.6013995,0.1202799
PT,array,100,420,41,5,0.6113043,0.12226086
PT,array,100,420,42,5,0.6090095,0.12180189999999999
PT,array,100,420,43,5,0.5907048,0.11814096
PT,array,100,420,44,5,0.6045387999999999,0.12090775999999999
PT,array,100,420,45,5,0.6067203999999999,0.12134407999999999
PT,array,100,420,46,5,0.6024455,0.12048909999999999
PT,array,100,420,47,5,0.6020141,0.12040282
PT,array,100,420,48,5,0.5981219,0.11962438
PT,array,100,420,49,5,0.5845591,0.11691182
PT,array,100,420,50,5,0.6130782,0.12261564
PT,array,100,420,51,5,0.6049181,0.12098362
PT,array,100,420,52,5,0.608955,0.12179100000000001
PT,array,100,420,53,5,0.6118126,0.12236252
PT,array,100,420,54,5,0.6075615999999999,0.12151231999999998
PT,array,100,420,55,5,0.5926601,0.11853202
PT,array,100,420,56,5,0.6004289,0.12008578
PT,array,100,420,57,5,0.5912926000000001,0.11825852
PT,array,100,420,58,5,0.6179479999999999,0.1235896
PT,array,100,420,59,5,0.6134721,0.12269442
PT,array,100,420,60,5,0.5861239,0.11722478
PT,array,100,420,61,5,0.6049377,0.12098754
PT,array,100,420,62,5,0.5828665999999999,0.11657331999999998
PT,array,100,420,63,5,0.5882762,0.11765524000000001
PT,array,100,420,64,5,0.5911131000000001,0.11822262000000001
PT,array,100,420,65,5,0.5883241,0.11766482
PT,array,100,420,66,5,0.5977266,0.11954532
PT,array,100,420,67,5,0.5935016000000001,0.11870032000000001
PT,array,100,420,68,5,0.5957633,0.11915266
PT,array,100,420,69,5,0.5934523,0.11869046000000001
PT,array,100,420,70,5,0.5917897,0.11835794
PT,array,100,420,71,5,0.5908672,0.11817344
PT,array,100,420,72,5,0.5866839,0.11733678
PT,array,100,420,73,5,0.6086981,0.12173962
PT,array,100,420,74,5,0.5666884,0.11333768
PT,array,100,420,75,5,0.5997743999999999,0.11995487999999999
PT,array,100,420,76,5,0.6184825999999999,0.12369651999999998
PT,array,100,420,77,5,0.6262379,0.12524758
PT,array,100,420,78,5,0.6244339,0.12488678
PT,array,100,420,79,5,0.6151519,0.12303038
PT,array,100,420,80,5,0.6256085999999998,0.12512171999999996
PT,array,100,420,81,5,0.6162996,0.12325992
PT,array,100,420,82,5,0.6220680999999999,0.12441361999999997
PT,array,100,420,83,5,0.619864,0.1239728
PT,array,100,420,84,5,0.6116283,0.12232566
PT,array,100,420,85,5,0.6068084,0.12136168
PT,array,100,420,86,5,0.6094445000000001,0.12188890000000001
PT,array,100,420,87,5,0.6211156999999999,0.12422313999999998
PT,array,100,420,88,5,0.6252535,0.12505070000000001
PT,array,100,420,89,5,0.6283411000000001,0.12566822000000002
PT,array,100,420,90,5,0.6317527999999999,0.12635055999999997
PT,array,100,420,91,5,0.6087542,0.12175084
PT,array,100,420,92,5,0.6283837,0.12567674
PT,array,100,420,93,5,0.6173406,0.12346812
PT,array,100,420,94,5,0.6291322,0.12582644
PT,array,100,420,95,5,0.6225142,0.12450284
PT,array,100,420,96,5,0.6300137,0.12600274
PT,array,100,420,97,5,0.6388494,0.12776988
PT,array,100,420,98,5,0.6317672000000001,0.12635344
PT,array,100,420,99,5,0.6245874,0.12491748
DE,linkedlist,10,123,0,5,0.5359867,0.10719734
DE,linkedlist,10,123,1,5,0.57301,0.11460200000000001
DE,linkedlist,10,123,2,5,0.5200518,0.10401036
DE,linkedlist,10,123,3,5,0.502037,0.1004074
DE,linkedlist,10,123,4,5,0.4952607,0.09905214
DE,linkedlist,10,123,5,5,0.5058108,0.10116216
DE,linkedlist,10,123,6,5,0.5104428000000001,0.10208856000000002
DE,linkedlist,10,123,7,5,0.5058425000000001,0.10116850000000002
DE,linkedlist,10,123,8,5,0.4806248,0.09612496000000001
DE,linkedlist,10,123,9,5,0.49599230000000005,0.09919846000000002
DE,linkedlist,10,123,10,5,0.5065660999999999,0.10131321999999998
DE,linkedlist,10,123,11,5,0.48962750000000005,0.09792550000000001
DE,linkedlist,10,123,12,5,0.4858775,0.0971755
DE,linkedlist,10,123,13,5,0.5159338,0.10318676
DE,linkedlist,10,123,14,5,0.5034348,0.10068695999999999
DE,linkedlist,10,123,15,5,0.5035217,0.10070433999999999
DE,linkedlist,10,123,16,5,0.5007733,0.10015465999999999
DE,linkedlist,10,123,17,5,0.5078698,0.10157396
DE,linkedlist,10,123,18,5,0.5153484,0.10306968000000001
DE,linkedlist,10,123,19,5,0.5039042,0.10078084000000001
DE,linkedlist,10,123,20,5,0.4930214,0.09860428
DE,linkedlist,10,123,21,5,0.5038841000000001,0.10077682000000002
DE,linkedlist,10,123,22,5,0.5016258,0.10032516
DE,linkedlist,10,123,23,5,0.5186071999999999,0.10372143999999998
DE,linkedlist,10,123,24,5,0.5058989,0.10117978000000001
DE,linkedlist,10,123,25,5,0.6308094999999999,0.1261619
DE,linkedlist,10,123,26,5,0.5011434,0.10022868
DE,linkedlist,10,123,27,5,0.49236280000000004,0.09847256000000001
DE,linkedlist,10,123,28,5,0.5231913,0.10463826000000001
DE,linkedlist,10,123,29,5,0.4985464,0.09970928
DE,linkedlist,10,123,30,5,0.5053453,0.10106906
DE,linkedlist,10,123,31,5,0.5180289,0.10360578000000001
DE,linkedlist,10,123,32,5,0.49951349999999994,0.09990269999999998
DE,linkedlist,10,123,33,5,0.49873110000000004,0.09974622000000001
DE,linkedlist,10,123,34,5,0.5110939,0.10221878
DE,linkedlist,10,123,35,5,0.5141049,0.10282097999999999
DE,linkedlist,10,123,36,5,0.49590579999999995,0.09918115999999999
DE,linkedlist,10,123,37,5,0.49951710000000005,0.09990342
DE,linkedlist,10,123,38,5,0.5006071999999999,0.10012143999999998
DE,linkedlist,10,123,39,5,0.5284539,0.10569078000000001
DE,linkedlist,10,123,40,5,0.5013526,0.10027052
DE,linkedlist,10,123,41,5,0.5049412,0.10098823999999999
DE,linkedlist,10,123,42,5,0.5138583,0.10277166
DE,linkedlist,10,123,43,5,0.49734259999999997,0.09946851999999999
DE,linkedlist,10,123,44,5,0.5045472999999999,0.10090945999999998
DE,linkedlist,10,123,45,5,0.5160037,0.10320073999999999
DE,linkedlist,10,123,46,5,0.4940663,0.09881326
DE,linkedlist,10,123,47,5,0.4964231,0.09928462
DE,linkedlist,10,123,48,5,0.4981171,0.09962341999999999
DE,linkedlist,10,123,49,5,0.4973765,0.0994753
DE,linkedlist,10,123,50,5,0.49285729999999994,0.09857145999999999
DE,linkedlist,10,123,51,5,0.4946122,0.09892244
DE,linkedlist,10,123,52,5,0.5016065,0.10032129999999999
DE,linkedlist,10,123,53,5,0.5128491000000001,0.10256982
DE,linkedlist,10,123,54,5,0.5242079000000001,0.10484158000000002
DE,linkedlist,10,123,55,5,0.5019818,0.10039636
DE,linkedlist,10,123,56,5,0.5042952,0.10085904000000001
DE,linkedlist,10,123,57,5,0.4791078,0.09582156
DE,linkedlist,10,123,58,5,0.5166414,0.10332828000000001
DE,linkedlist,10,123,59,5,0.5023874,0.10047748000000001
DE,linkedlist,10,123,60,5,0.5301224999999999,0.1060245
DE,linkedlist,10,123,61,5,0.5089161,0.10178322
DE,linkedlist,10,123,62,5,0.5041737000000001,0.10083474
DE,linkedlist,10,123,63,5,0.5097473,0.10194946
DE,linkedlist,10,123,64,5,0.5141635,0.1028327
DE,linkedlist,10,123,65,5,0.4992114,0.09984228
DE,linkedlist,10,123,66,5,0.5099397,0.10198794
DE,linkedlist,10,123,67,5,0.5218065999999999,0.10436131999999998
DE,linkedlist,10,123,68,5,0.5099391000000001,0.10198782000000002
DE,linkedlist,10,123,69,5,0.5163407,0.10326814
DE,linkedlist,10,123,70,5,0.5250241,0.10500482
DE,linkedlist,10,123,71,5,0.5274004,0.10548008
DE,linkedlist,10,123,72,5,0.5323011,0.10646022
DE,linkedlist,10,123,73,5,0.543771,0.1087542
DE,linkedlist,10,123,74,5,0.6240020999999999,0.12480041999999998
DE,linkedlist,10,123,75,5,0.5370753,0.10741506
DE,linkedlist,10,123,76,5,0.5281612,0.10563224
DE,linkedlist,10,123,77,5,0.5415325000000001,0.10830650000000001
DE,linkedlist,10,123,78,5,0.5455249,0.10910497999999999
DE,linkedlist,10,123,79,5,0.5252290000000001,0.10504580000000001
DE,linkedlist,10,123,80,5,0.5546595000000001,0.11093190000000001
DE,linkedlist,10,123,81,5,0.5375141,0.10750282
DE,linkedlist,10,123,82,5,0.5432486000000001,0.10864972000000002
DE,linkedlist,10,123,83,5,0.5323296,0.10646591999999999
DE,linkedlist,10,123,84,5,0.53847,0.107694
DE,linkedlist,10,123,85,5,0.5475726000000001,0.10951452000000002
DE,linkedlist,10,123,86,5,0.534949,0.1069898
DE,linkedlist,10,123,87,5,0.5343716999999999,0.10687433999999998
DE,linkedlist,10,123,88,5,0.5510558,0.11021116
DE,linkedlist,10,123,89,5,0.5372818,0.10745636
DE,linkedlist,10,123,90,5,0.5307816000000001,0.10615632000000001
DE,linkedlist,10,123,91,5,0.5462644999999999,0.10925289999999999
DE,linkedlist,10,123,92,5,0.5295885,0.1059177
DE,linkedlist,10,123,93,5,0.529023,0.1058046
DE,linkedlist,10,123,94,5,0.5393553,0.10787105999999999
DE,linkedlist,10,123,95,5,0.5441855,0.10883709999999999
DE,linkedlist,10,123,96,5,0.5333901,0.10667802
DE,linkedlist,10,123,97,5,0.5344205,0.1068841
DE,linkedlist,10,123,98,5,0.5395523,0.10791046
DE,linkedlist,10,123,99,5,0.5436333,0.10872666
DE,linkedlist,10,123,100,5,0.5334339,0.10668678000000001
DE,linkedlist,10,123,101,5,0.540698,0.1081396
DE,linkedlist,10,123,102,5,0.5380606,0.10761212
DE,linkedlist,10,123,103,5,0.5349175,0.10698350000000001
DE,linkedlist,10,123,104,5,0.5423014,0.10846028
DE,linkedlist,10,123,105,5,0.5256054,0.10512108
DE,linkedlist,10,123,106,5,0.5225242,0.10450484
DE,linkedlist,10,123,107,5,0.520579,0.10411580000000001
DE,linkedlist,10,123,108,5,0.5188289,0.10376578
DE,linkedlist,10,123,109,5,0.5195933,0.10391866000000001
DE,linkedlist,10,123,110,5,0.5311125,0.1062225
DE,linkedlist,10,123,111,5,0.5196676,0.10393352
DE,linkedlist,10,123,112,5,0.5272818,0.10545636
DE,linkedlist,10,123,113,5,0.5248701,0.10497402
DE,linkedlist,10,123,114,5,0.5024448,0.10048896
DE,linkedlist,10,123,115,5,0.5018172000000001,0.10036344000000001
DE,linkedlist,10,123,116,5,0.5057087,0.10114174000000001
DE,linkedlist,10,123,117,5,0.5102979999999999,0.10205959999999999
DE,linkedlist,10,123,118,5,0.5096116,0.10192232000000001
DE,linkedlist,10,123,119,5,0.511447,0.1022894
DE,linkedlist,10,123,120,5,0.5079912,0.10159823999999999
DE,linkedlist,10,123,121,5,0.5124456000000001,0.10248912000000002
DE,linkedlist,10,123,122,5,0.5113868,0.10227736000000001
DE,linkedlist,10,123,123,5,0.5094824,0.10189648
DE,linkedlist,10,123,124,5,0.5079825,0.1015965
DE,linkedlist,10,123,125,5,0.5032921000000001,0.10065842000000003
DE,linkedlist,10,123,126,5,0.5295387,0.10590774
DE,linkedlist,10,123,127,5,0.503468,0.10069360000000001
DE,linkedlist,10,123,128,5,0.5166443000000001,0.10332886000000001
DE,linkedlist,10,123,129,5,0.5226229,0.10452458
DE,linkedlist,10,123,130,5,0.512035,0.102407
DE,linkedlist,10,123,131,5,0.5209175,0.10418350000000001
DE,linkedlist,10,123,132,5,0.5178461,0.10356921999999999
DE,linkedlist,10,123,133,5,0.5223553000000001,0.10447106000000002
DE,linkedlist,10,123,134,5,0.5295184,0.10590367999999999
DE,linkedlist,10,123,135,5,0.5337796,0.10675592
DE,linkedlist,10,123,136,5,0.5189165,0.1037833
DE,linkedlist,10,123,137,5,0.5200793,0.10401586
DE,linkedlist,10,123,138,5,0.5236915000000001,0.10473830000000002
DE,linkedlist,10,123,139,5,0.5299427,0.10598853999999999
DE,linkedlist,10,123,140,5,0.5296067,0.10592134
DE,linkedlist,10,123,141,5,0.5351815999999999,0.10703631999999999
DE,linkedlist,10,123,142,5,0.5224262000000001,0.10448524000000001
DE,linkedlist,10,123,143,5,0.5191489,0.10382978000000001
DE,linkedlist,10,123,144,5,0.5215007,0.10430014000000001
DE,linkedlist,10,123,145,5,0.5184027,0.10368054
DE,linkedlist,10,123,146,5,0.5214706,0.10429412
DE,linkedlist,10,123,147,5,0.5167256,0.10334512
DE,linkedlist,10,123,148,5,0.517544,0.1035088
DE,linkedlist,10,123,149,5,0.535186,0.10703720000000001
DE,linkedlist,10,123,150,5,0.5250566,0.10501131999999999
DE,linkedlist,10,123,151,5,0.5089269000000001,0.10178538000000001
DE,linkedlist,10,123,152,5,0.532288,0.1064576
DE,linkedlist,10,123,153,5,0.5145967,0.10291934
DE,linkedlist,10,123,154,5,0.5194327,0.10388654
DE,linkedlist,10,123,155,5,0.5190017,0.10380034
DE,linkedlist,10,123,156,5,0.5148268,0.10296536
DE,linkedlist,10,123,157,5,0.527865,0.105573
